Id,Id Provincia,Distrito,Zona sismica,Latitud,Longitud
1773,173,MACARI ,2,-14.7708759,-70.9025677
1774,173,NUÑOA ,2,-14.4765078,-70.6360628
1775,173,ORURILLO ,2,-14.7274934,-70.5117338
1776,173,SANTA ROSA ,2,-16.7616495,-69.8556014
1777,173,UMACHIRI ,2,-14.853653,-70.7535804
1778,174,JULIACA ,3,-15.4932314,-70.1356177
1779,174,CABANA ,3,-15.6495195,-70.3219267
1780,174,CABANILLAS ,3,-15.8266778,-70.6433537
1781,174,CARACOTO ,3,-15.5678983,-70.1024942
1782,174,SAN MIGUEL ,3,-15.4095572,-70.1331545
1783,175,YUNGUYO ,3,-16.2959126,-69.095994
1784,175,ANAPIA ,3,-16.3137957,-68.8528908
1785,175,COPANI ,3,-16.399711,-69.0404249
1786,175,CUTURAPI ,3,-16.2700082,-69.177447
1787,175,OLLARAYA ,3,-16.2338801,-68.9944048
1788,175,TINICACHI ,3,-16.19818,-68.9617966
1789,175,UNICACHI ,3,-16.2239052,-68.9811036
1790,176,BELLAVISTA ,2,-7.6842476,-76.3153378
1791,176,ALTO BIAVO ,2,-7.7884679,-76.3385586
1792,176,BAJO BIAVO ,2,-7.2175081,-76.2597931
1793,176,HUALLAGA ,2,-6.735314,-76.8997498
1794,176,SAN PABLO ,2,-6.8094008,-76.5748696
1795,176,SAN RAFAEL ,2,-7.0236238,-76.4644594
1796,177,SAPOSOA ,2,-6.9318423,-76.7724793
1797,177,EL ESLABÓN ,2,-7.0216064,-76.7227811
1798,177,PISCOYACU ,2,-6.9801213,-76.767558
1799,177,SACANCHE ,2,-7.1029798,-76.7818166
1800,177,TINGO DE SAPOSOA ,2,-7.068307,-76.6491236
1801,177,ALTO SAPOSOA ,2,-6.5916908,-76.9370633
1802,178,LAMAS ,3,-6.2655949,-76.5073652
1803,178,ALONSO DE ALVARADO ,3,-6.29343,-76.782173
1804,178,BARRANQUITA ,3,-6.2518935,-76.0331047
1805,178,CAYNARACHI ,3,-6.1916889,-76.3173428
1806,178,CUÑUMBUQUI ,3,-6.5884417,-76.4338015
1807,178,PINTO RECODO ,3,-6.3793836,-76.6043562
1808,178,RUMISAPA ,3,-6.4476695,-76.4725566
1809,178,SAN  ROQUE DE CUMBAZA ,3,-6.3859594,-76.4386109
1810,178,SHANAO ,3,-6.4113804,-76.5939304
1811,178,TABALOSOS ,3,-6.390606,-76.6330602
1812,178,ZAPATERO ,3,-6.5299906,-76.4942679
1813,179,JUANJUÍ ,2,-7.1793768,-76.7280743
1814,179,CAMPANILLA ,2,-7.4826362,-76.6498915
1815,179,HUICUNGO ,2,-7.3170088,-76.7761946
1816,179,PACHIZA ,2,-7.2967364,-76.7731047
1817,179,PAJARILLO ,2,-7.1762032,-76.6888585
1818,180,PICOTA ,2,-6.8832963,-76.2469149
1819,180,BUENOS AIRES ,2,-6.7911007,-76.3270921
1820,180,CASPISAPA ,2,-6.9169052,-76.4216782
1821,180,PILLUANA ,2,-6.7768059,-76.2919754
1822,180,PUCACACA ,2,-6.8500511,-76.3430875
1823,180,SAN CRISTÓBAL ,2,-6.9751119,-76.436615
1824,180,SAN HILARIÓN ,2,-6.93478,-76.5106349
1825,180,SHAMBOYACU ,2,-7.0238211,-76.1330208
1826,180,TINGO DE PONASA ,2,-6.9357566,-76.2539578
1827,180,TRES UNIDOS ,2,-6.8061644,-76.2326637
1828,181,MOYOBAMBA ,3,-6.2553514,-77.0528333
1829,181,CALZADA ,3,-6.0295376,-77.066694
1830,181,HABANA ,3,-6.0817056,-77.0895207
1831,181,JEPELACIO ,3,-6.108003,-76.9150054
1832,181,SORITOR ,3,-6.2553514,-77.0528333
1833,181,YANTALO ,3,-5.9753278,-77.019882
1834,182,RIOJA ,3,-5.8797993,-77.4276533
1835,182,AWAJUN ,3,-5.8696697,-77.4574933
1836,182,ELIAS SOPLÍN VARGAS ,3,-6.042815,-77.3011144
1837,182,NUEVA CAJAMARCA ,3,-5.9407861,-77.3092386
1838,182,PARDO MIGUEL ,3,-5.7219212,-77.6170864
1839,182,POSIC ,3,-6.013986,-77.1618238
1840,182,SAN FERNANDO ,3,-5.9029585,-77.2706361
1841,182,YORONGOS ,3,-6.13897,-77.1441707
1842,182,YURACYACU ,3,-5.9306085,-77.2262651
1843,183,CHIPURANA ,2,-6.4494511,-75.5991695
1844,183,EL PORVENIR ,2,-6.2582956,-75.8831265
1845,183,HUIMBAYOC ,2,-6.4179853,-75.7681936
1846,183,PAPAPLAYA ,2,-6.2093223,-75.7815886
1847,183,TARAPOTO ,3,-6.4877198,-76.3598708
1848,183,ALBERTO LEVEAU ,3,-6.6915233,-76.2563651
1849,183,CACATACHI ,3,-6.4635052,-76.4500777
1850,183,CHAZUTA ,3,-6.5719404,-76.1342717
1851,183,JUAN GUERRA ,3,-6.5832708,-76.3299295
1852,183,LA BANDA DE SHILCAYO ,3,-6.46767,-76.2716973
1853,183,MORALES ,3,-6.4993514,-76.4204988
1854,183,SAN ANTONIO ,3,-6.3966231,-76.388894
1855,183,SAUCE ,3,-6.6903361,-76.2172506
1856,183,SHAPAJA ,3,-6.579997,-76.2621546
1857,184,TOCACHE ,2,-8.2211777,-76.7026341
1858,184,NUEVO PROGRESO ,2,-8.4510319,-76.3259883
1859,184,PÓLVORA ,2,-7.9827602,-76.8468839
1860,184,SHUNTE ,2,-8.4133053,-76.8880286
1861,184,UCHIZA ,2,-8.4590114,-76.4618414
1862,184,SANTA LUCIA ,2,-8.3469093,-76.3909468
1863,185,SAN JOSÉ DE SISA ,3,-6.6137307,-76.6949339
1864,185,AGUA BLANCA ,3,-6.7249951,-76.6954671
1865,185,SAN MARTÍN ,3,-6.6297148,-75.8370772
1866,185,SANTA ROSA ,3,-6.7463029,-76.6233355
1867,185,SHATOJA ,3,-6.5284471,-76.7198207
1868,186,HÉROES ALBARRACÍN ,3,-17.4881703,-70.2098819
1869,186,ESTIQUE ,3,-17.5418348,-70.0184899
1870,186,ESTIQUE-PAMPA ,3,-17.6466875,-70.1211853
1871,186,SITAJARA ,3,-17.3754321,-70.1339063
1872,186,SUSAPAYA ,3,-17.3532192,-70.1326958
1873,186,TARATA ,3,-17.3983215,-69.9913225
1874,186,TARUCACHI ,3,-17.5262592,-70.0289091
1875,186,TICACO ,3,-17.4444963,-70.0477238
1876,187,CAIRANI ,3,-17.2852454,-70.3638257
1877,187,CAMILACA ,3,-17.2684208,-70.380307
1878,187,CANDARAVE ,3,-17.1276751,-70.2685062
1879,187,CURIBAYA ,3,-17.3824315,-70.3353835
1880,187,HUANUARA ,3,-17.3136327,-70.3222106
1881,187,QUILAHUANI ,3,-17.3180124,-70.2584613
1882,188,ILABAYA ,4,-17.4207391,-70.5127463
1883,188,ITE ,4,-17.8613864,-70.9653363
1884,188,LOCUMBA ,4,-17.6138491,-70.7623551
1885,189,PALCA ,3,-17.7779521,-69.959659
1886,189,ALTO DE LA ALIANZA ,4,-17.8003418,-70.2711884
1887,189,CALANA ,4,-17.9388968,-70.1862051
1888,189,CIUDAD NUEVA ,4,-17.8513161,-70.1932649
1889,189,INCLÁN ,4,-17.6749065,-70.4086158
1890,189,PACHIA ,4,-17.8969358,-70.1547383
1891,189,POCOLLAY ,4,-18.0098398,-70.1038612
1892,189,SAMA ,4,-17.9896094,-70.7069585
1893,189,TACNA ,4,-18.01386,-70.2511032
1894,189,LA YARADA LOS PALOS ,4,-18.2115431,-70.450744
1895,189,CORONEL  GREGORIO ,4,-18.0448321,-70.2502549
1896,189,ALBARRACIN LANCHIPA ,4,-18.0448321,-70.2502549
1897,190,CASITAS ,4,-4.0907512,-80.6884808
1898,190,ZORRITOS ,4,-3.8020421,-80.7183598
1899,190,CANOAS DE PUNTA SAL ,4,-3.9852456,-80.9866062
1900,191,CORRALES ,4,-3.5982942,-80.5144147
1901,191,LA CRUZ ,4,-3.6382519,-80.6003197
1902,191,PAMPAS DE HOSPITAL ,4,-3.7165393,-80.4357409
1903,191,SAN JACINTO ,4,-3.8388292,-80.5194942
1904,191,SAN JUAN DE LA VIRGEN ,4,-3.6460046,-80.404156
1905,191,TUMBES ,4,-3.7165393,-80.4357409
1906,192,AGUAS VERDES ,4,-3.4818648,-80.2455802
1907,192,MATAPALO ,4,-3.7555317,-80.2522386
1908,192,PAPAYAL ,4,-3.5705937,-80.2962193
1909,192,ZARUMILLA ,4,-3.5033066,-80.2787191
1910,193,PURÚS ,1,-10.3282055,-71.375039
1911,194,RAIMONDI ,2,-10.7344446,-73.7583717
1912,194,SEPAHUA ,2,-11.1378792,-73.0452127
1913,194,TAHUANIA ,2,-10.0811824,-73.9861239
1914,194,YURUA ,2,-9.7228448,-72.4575533
1915,195,CURIMANÁ ,2,-8.4339919,-75.1532203
1916,195,IRAZOLA ,2,-8.923991,-75.2542005
1917,195,PADRE ABAD ,2,-8.8077049,-75.38619
1918,195,ALEXANDER VON  HUMBOLDT ,2,-8.8284441,-75.0505816
1919,195,NESHUYA ,2,-8.6216465,-75.05299
1920,195,HUIPOCA ,2,-8.9778326,-75.4474695
1921,195,BOQUERON ,2,-9.0595421,-75.6359099
1922,196,CALLERIA ,2,-7.8964619,-74.1845474
1923,196,CAMPOVERDE ,2,-8.5588272,-74.8123395
1924,196,IPARIA ,2,-9.3062896,-74.4356449
1925,196,MANANTAY ,2,-8.5670673,-74.4858866
1926,196,MASISEA ,2,-8.6052016,-74.3063279
1927,196,NUEVA REQUENA ,2,-8.3095052,-74.8625433
1928,196,YARINACOCHA ,2,-8.3548391,-74.5758217
